url,daymoney,days,industry,jobdescribe,lasting,location,title,...
http://www.shixiseng.com/intern/inn_zb0pwbiy5kjh,100-120/天 丨,"2天/周

丨",教育培训,岗位职责： （ 1 ）根据要求按规则在网络搜索相关数据并录入到公司系统中； （ 2 ）对数据进行分析与核对； 任职要求： （ 1 ）本科及以上学历 （ 2 ）细心，有耐心 （ 3 ）一周工作至少 2 天，较弹性的工作时间，融洽的工作氛围 （ 4 ）对数据敏感，比较了解大学的情况 （ 5 ）掌握 Excel 的基本操作优先 （ 6 ）有较强的学习和沟通理解能力 无论你是在校学生还是处于工作过渡期，上海软科真诚地邀请你加入我们有爱的大家庭！赶紧拿起简历，狠狠地砸向我们吧！,实习3个月,上海 丨,数据整理与录入,{}
http://www.shixiseng.com/intern/inn_nmfwoijhojop,100-200/天 丨,"3天/周

丨",计算机/互联网,职位职责： 1 ）负责数据分析产品的 Web 前端的开发； 2 ） 负责 Web 前端数据接入相关 SDK 和工具的开发； 3 ） 与产品设计师一起，优化整个产品的使用流程，并为使用者提供更好的数据可视化展现效果。 基本素质要求： 1 ） 本科或本科以上学历， 计算机相关专业者优先； 2) 精通 HTML/CSS/JavaScript 等前端相关技术，有一定面向对象编程思想； 3) 熟悉 W3C 标准，对表现与数据分离、 Web 语义化等有深刻理解； 4) 无线 HTML5 研发经验者优先，有大数据相关产品研发经验者优先； 5 ） 良好的沟通与表达能力、思路清晰，较强的协作能力。,实习9个月,北京 丨,前端工程师,{}
http://www.shixiseng.com/intern/inn_xjhiqw97x41v,300-350/天 丨,"4天/周

丨",计算机/互联网,"我们是一家专注于认知计算，自然语言理解技术的初创公司，拥有领先的交互式任务决策引擎，对外提供人机协作，智能对话整体解决方案；可为机器人，智能硬件等设备制造商提供流畅的人机对话，精准的语义理解，以及知识推理和自动化服务对接功能。可以全语音全自动完成车载交互，家居交互，客服问答等工作，并可以代替特定场景下的人来工作，如餐馆服务员，公司前台和客服，场馆导游，个人助理等，是一个可以快速移植，实时学习，多场景融合的机器人交互及决策系统。 工作职责： 1.      
挖掘各领域相关数据和资源 2.      
参与实现大规模分布式数据挖掘系统 3.      
优化已有数据挖掘模型 任职资格 : 1.      
本科及以上 2.      
了解常用机器学习、数据挖掘或 nlp 模型算法 3.      
熟悉基本数据结构，能独立实现相关算法 4.      
有良好的的编程功底和代码风格 5.      
至少精通一门编程语言 (c/c++ 等 ) 和脚本语言 (python 等 ) ，熟练使用常用算法和数据结构，对算法有较强的实现能力 6.      
具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究优先 7.      
有 nlp/ml 等项目经验或数据挖掘经验者优先 8.      
有问答 / 知识图谱等领域数据挖掘经验者优先 9.      
有爬虫设计和实现经验者优先",实习6个月,北京 丨,数据挖掘实习生,{}
http://www.shixiseng.com/intern/inn_eqphgghrkxyh,100-150/天 丨,"5天/周

丨",互联网,岗位职责： 1 、参与基于海量用户数据构建用户画像 ， 基于海量文本内容构建内容画像 ， 构建内容与用户的映射关系 ； 2 、参与大数据场景下的数据统计、数据挖掘、机器学习 ， 包括数据整理、模型建立、评估优化等、模型应用等工作 ； 3 、针对应用场景 ， 对数据挖掘算法的优化和编写 ， 以及各算法和模型的分布式工程化实现 ； 任职要求 ： 1. 机器学习或者相关研究方向在校硕士研究生或者应届毕业生 ； 2. 机器学习相关算法基础扎实 ， 有一定的 code 能力 ； 3. 平时有自己抓取数据、做挖掘以及算法研究的优先 ； 4. 对业务有一定的理解能力 ； 5. 对文本类有一定实践经验的优先 ； 你能收获什么 ： 每天近 100GB 的原始数据 ， 挑战海量数据的挖掘 ， 大数据结合机器学习 ， 丰富的应用场景 ， 必定能够给你带来很大成长空间。,实习3个月,深圳 丨,数据挖掘/算法实习生,{}
http://www.shixiseng.com/intern/inn_0l56q63n67ry,99-100/天 丨,"3天/周

丨",互联网,"1. 公司内部文档翻译，包括技术文档、政策文档等 2. 协助管理日常翻译项目运作 ，可包括： 
•  协助翻译任务的分配及译员管理，与译员保持有效沟通； 
•  负责处理翻译资料，为本地化项目做准备；协助管理翻译资源并完成相关翻译任务； 
•  协助控制项目的各个流程，保证项目进度，与产品经理及研发进行协调； 3. 协助商店日常数据分析
能熟练运用EXCEL，跟踪市场、竞品数据并进行分析。 任职要求： 1. 广州地区在校本科生或研究生； 2. 英语6级以上，具备较强英语翻译和沟通能力； 3. 能熟练运用EXCEL，掌握基础的EXCEL数据分析工具； 4. 保证每周至少3天到公司办公的工作时间，实习至少3个月； 5. 沟通协调能力好，具有一定的独立解决问题的能力，注重细节，认真负责。",实习5个月,广州 丨,翻译与数据分析实习生,{}
http://www.shixiseng.com/intern/inn_ha9ea2xdn8uo,70-100/天 丨,"3天/周

丨",计算机/互联网,1、通过网络渠道进行数据得收集及整理。 2、根据车型进行数据得校对工作 3、进行数据标注工作 职位要求： 1、熟练使用OFFICE。 2、熟悉使用PS软件。,实习6个月,武汉 丨,数据专员,{}
http://www.shixiseng.com/intern/inn_eo5ar8bs4r0f,100-150/天 丨,"4天/周

丨",互联网,数据整理对齐； 至少能工作一个月，每周不少于4天，早10点晚7点，周末需要加班； 工期六月底，认真负责，工作有效率，自带电脑鼠标耳机，windows系统。,实习3个月,北京 丨,坐班数据整理,{}
http://www.shixiseng.com/intern/inn_xgph4caphija,150-200/天 丨,"5天/周

丨",,职责与工作任务 1.执行测试工作，提交测试报告、编写测试报告等相关的技术文档； 2.对测试中发现的问题进行详细分析和准确定位，与开发人员讨论缺陷解决方案； 3.对测试结果进行总结与统计分析，对测试进行跟踪，并提出反馈意见； 4.本岗位为实习生，会有专门的人带； 任职要求： 1、计算机相关专业，本科及以上学历，欢迎2018年硕士及本科毕业生加入（2017年毕业生勿投）。 2.初步了解软件测试的基础理论； 3.积极主动、踏实严谨、勤奋好学，热爱测试工作； 4.简单了解oracle/mysql/sqlserver/JAVA/安卓/软件测试/白盒测试/黑盒测试/性能测试/自动化测试/游戏测试 任意编程与测试者皆可。,实习9个月,上海 丨,【大数据部】软件测试实习生,{}
http://www.shixiseng.com/intern/inn_kemeg8jlmqlb,210-300/天 丨,"3天/周

丨",计算机/互联网,"参与公司的数据平台，日志平台、BI等开发，为公司的运营产品提供数据分析支撑。 1.良好的逻辑思维和沟通能力，对数据具有敏感性，对产品业务能快速理解； 2.熟悉python语言，熟悉linux系统，熟悉shell ,awk； 3.熟悉mysql数据库，熟练使用sql，熟悉数据表设计，有相当的sql调优能力； 4.良好的算法和数据结构设计能力，对大数据分析处理、分布式编程有一定了解； 5.熟悉以下选项加分：mongodb，hbase，nsq，redis，kafka，spark，web前端，yin框架； 用人部门要求： 一周最少3天、最好长期实习",实习5个月,北京 丨,数据开发实习生,{}
http://www.shixiseng.com/intern/inn_s9cprfcubspo,170-250/天 丨,"5天/周

丨",,能力要求】：掌握任意两项以上： (1) 擅长进行Java、Spring等后台服务快速开发，有案例，有良好的编程习惯； (2) 擅长Tomcat、Maven、SVN的实际应用。 (3) 基于Java或Scala的分布式应用编程经验； (4) 熟练进行Html5、JS、CSS、Ajax快速开发。 【应聘资格】： (1) 硕士及以上，在校学生，2018年毕业生（2017年毕业生勿投）； (2) 可每周5天、稳定连续实习期半年~一年； (3) 思路敏捷，动手能力强，学习能力强，积极上进；——不接受想法多、但解决能力差的成员； (4) 团队合作意识强、乐于共享——拒绝不善于团队合作的成员； 特别优秀者，可适当放宽。,实习9个月,上海 丨,【大数据部】Java开发实习生,{}
http://www.shixiseng.com/intern/inn_hx6zctux3gco,100-120/天 丨,"4天/周

丨","互联网,其它",我们是谁？ 微播易：我们是一个社交自媒体的精准营销的交易平台。这个平台离不开我们的技术团队，我们的技术团队是一个典型的技术驱动型团队，核心成员大部分来自微软，谷歌，雅虎这样的团队，这些成员多是北大清华的背景。他们把外企的开放、平等、自由的氛围带过来微播易，是一个非常扁平化的团队，我们弱化上下级关系。 【坐标】鸟巢附近 岗位职责： 1 、 社交平台用户行为分析； 2 、 特征值提取与分析； 3 、 建立数学模型对用户行为进行预测。 任职资格： 1 、 计算机、数学、统计或其他相关领域本科或本科以上学历； 2 、有机器学习或数据挖掘相关工作经验； 3 、 熟悉常用的数据结构和算法； 4 、有扎实的编程基础，至少能够熟练使用一种编程语言； 5 、熟悉 python 或 java 的优先； 6 、有一定的分布式数据处理经验；熟悉 hadoop 的优先； 7 、逻辑分析能力强。,实习3个月,北京 丨,数据挖掘工程师,{}
http://www.shixiseng.com/intern/inn_honk6i5yby6x,100-150/天 丨,"3天/周

丨",计算机/互联网,工作职责： 1.根据商户行业特点、客群特性，协助制定全年线上线下营销策划、计划和实施方案； 2.协助制定合作商户的营销策划方案的制订、执行、软文等文案策划； 3.对营销效果进行分析及监控； 4.负责营销活动方案的整理，根据效果预估和分析，提出执行及排期计划。 5.根据项目推进需要，与相关部门进行跨部门沟通及协调。 任职资格： 1.2018年或2019年毕业的本科或研究生，专业不限，男女不限； 2.每周至少实习3天，最好能连续实习3个月以上； 3.有较好的文字能力，较好的人际交往和社会活动能力； 4.熟练运用办公软件，如：word、ppt、excel等； 5.工作认真、耐心、善于沟通。 我们可以提供的： 1.岗位偏数据运营方向，提高你的数据分析能力； 2.工作习惯严谨，性格天性不受约束，不断锤炼你； 3.各种沟通，打开你的沟通交流能力，让你在工作中放得开，有自信； 4.简单可依赖型团队，帅哥美女等着你。,实习3个月,北京 丨,数据运营实习生,{}
http://www.shixiseng.com/intern/inn_8ggxemfnvqd7,150-162/天 丨,"4天/周

丨","互联网,其它",岗位职责： 1、 社交平台用户行为分析； 2、 特征值提取与分析； 3、建立数学模型对用户行为进行预测。 任职资格： 1、 计算机、数学、统计或其他相关领域本科或本科以上学历； 2、有机器学习或数据挖掘相关工作经验； 3、 熟悉常用的数据结构和算法； 4、有扎实的编程基础，至少能够熟练使用一种编程语言； 5、熟悉python或java的优先； 6、有一定的分布式数据处理经验；熟悉hadoop的优先； 7、逻辑分析能力强。 8、有数据Web可视化经验者优先。,实习3个月,北京 丨,数据挖掘实习生,{}
