album,singer,lyrics,title,sentiment,positive,negative
《JJ林俊杰_100天》,林俊杰,背对背拥抱 林怡凤   话总说不清楚 该怎么明了 一字一句像圈套 旧帐总翻不完 谁无理取闹 你的双手甩开刚好的微妙 然后战火再燃烧 我们背对背拥抱 滥用沉默在咆哮 爱情来不及变老 葬送在烽火的玩笑 我们背对背拥抱 真话兜着圈子乱乱绕 只是想让我知道 只是想让你知道 爱的警告 话总说不清楚 该怎么明了 一字一句像圈套 旧帐总翻不完 谁无理取闹 你的双手甩开刚好的微妙 然后战火再燃烧 我们背对背拥抱 滥用沉默在咆哮 爱情来不及变老 葬送在烽火的玩笑 我们背对背拥抱 真话兜着圈子乱乱绕 只是想让我知道 只是想让你知道 爱的警告 我不要一直到 形同陌路变成自找 既然可以拥抱  就不要轻易放掉 我们背对背拥抱 滥用沉默在咆哮 爱情来不及变老 葬送在烽火的玩笑 我们背对背拥抱 真话兜着圈子乱乱绕 只是想让我知道 只是想让你知道 这警告 只是想让我知道 只是想让你知道 爱的警告,背对背拥抱,"[[0.44598189892621165, 0.5540181010737883]]",0.44598189892621165,0.5540181010737883
《JJ陆》,林俊杰,我还想她 邢增华    泪水将我淹没 到底谁该难过 究竟是谁放掉 这段感情 我才终于明白 办不到的承诺 就成了枷锁 现实中幸福永远缺货 请告诉她 我不爱她 笑着难过 自我惩罚 想终止这 一切挣扎 横了心说真心谎话 别告诉她 我还想她 恨总比爱容易放下 当泪水堵住了胸口 就让沉默 代替所有回答 我才终于明白 办不到的承诺 就成了枷锁 现实中幸福永远缺货 请告诉她 我不爱她 笑着难过 自我惩罚 想终止这 一切挣扎 横了心说真心谎话 别告诉她 我还想她 恨总比爱容易放下 当泪水堵住了胸口 就让沉默 代替所有回答 我不爱 我不痛 我不懂 我的心早已掏空 真心话言不由衷 请告诉她 我不爱她 笑着难过 自我惩罚 想终止这 一切挣扎 横了心说真心谎话 别告诉她 我还想她 恨总比爱容易放下 当泪水堵住了胸口 就让沉默 代替所有回答 别告诉她 我还想她 就让沉默 代替所有回答,我还想她,"[[0.3963840958516355, 0.6036159041483645]]",0.3963840958516355,0.6036159041483645
《JJ林俊杰_100天》,林俊杰,第几个100天  我 把爱铺成蓝天 让不安的你 一抬头就看得见 我 把心烧成火焰 让怕黑的你 拥着温暖入眠 我晓得 时间如雪 有时候会覆盖一切 但是真爱 一如倔强会重生的绿叶 第几个100天 还是很有感觉 用眼睛去素描 你内心的世界 第几个100天 也像刚热恋 两个人手一牵 连命运都改变 我 把心烧成火焰 让怕黑的你 拥着温暖入眠 我晓得 时间如雪 有时候会覆盖一切 但是真爱 一如倔强会重生的绿叶 第几个100天 还是很有感觉 用眼睛去素描 你内心的世界 第几个100天 也像刚热恋 两个人手一牵 连命运都改变 曾有的敏感脆弱 在我的胸口 你就躺下来别说了 将有的固执冲动 我也会拥抱你安抚着体谅你心疼着 第几个100天 越来越有感觉 用眼睛去素描 你内心的世界 管过多少100天 也像刚热恋 两个人手一牵 连命运都改变 当守护变信念 连泪水都很甜,第几个100天,"[[0.8898411619396873, 0.11015883806031265]]",0.8898411619396873,0.11015883806031265
《江南》,林俊杰,美人鱼 简胜林秋离   我在沙滩划个圆圈 属于我俩安逸世界 不用和别人连线 我不管你来自深渊 也不在乎身上的鳞片 爱情能超越一切 只要你在我身边 所有蜚语流言 完全视而不见 请不要匆匆一面 一转身就沉入海平线 传说中你为爱甘心被搁浅 我也可以为你 潜入海里面 怎么忍心断绝 忘记我不变的誓言 我眼泪断了线 现实里有了我对你的眷恋 我愿意化作雕像 等你出现 再见再也不见 心碎了飘荡在海边 你抬头就看见 我在沙滩划个圆圈 属于我俩安逸世界 不用和别人连线 我不管你来自深渊 也不在乎身上鳞片 爱情能超越一切 只要你在我身边 所有蜚语流言 完全视而不见 请不要匆匆一面 一转身就沉入海平线 传说中你为爱甘心被搁浅 我也可以为你 潜入海里面 怎么忍心断绝 忘记我不变的誓言 我眼泪断了线 现实里有了我对你的眷恋 我愿意化作雕像 等你出现 再见再也不见 心碎了飘荡在海边 你抬头就看见 传说中你为爱甘心被搁浅 我也可以为你 潜入海里面 怎么忍心断绝 忘记我不变的誓言 我眼泪断了线 现实里有了我对你的眷恋 我愿意化作雕像 等你出现 再见再也不见 心碎了飘荡在海边 你抬头就看见 你 你抬头就看见 你 你抬头就看见,美人鱼,"[[0.47460606021469265, 0.5253939397853074]]",0.47460606021469265,0.5253939397853074
《JJ陆》,林俊杰,Always Online 林怡凤   变色的生活 任性的挑拨 疯狂的冒出了头 单方的守侯 试探的温柔 还是少了点什么 遥远两端 爱挂在天空飞 风停了也无所谓 只因为你总说 Everthing will be okay 准备好了three two one Im always online 和你one to one 爱开始扩散 我们连结了 穿越 天空 银河 oh 开始倒数three two one 删除我的孤单 more and more尽是深刻 爱亮了 爱笑了 Im always online 变色的生活 任性的挑拨 疯狂的冒出了头 单方的守侯 试探的温柔 却还是少了点什么 遥远两端 爱挂在天空飞 风停了也无所谓 只因为你总说 Everthing Will Be okay 我准备好了three two one Im always online 和你one to one 爱开始扩散 我们连结了 穿越 天空 银河 oh 开始倒数three two one 删除我的孤单 more and more尽是深刻 爱亮了 爱笑了 Im always online 准备好了three two one Im always online 和你one to one 爱开始扩散 我们连结了 穿越 天空 银河 开始倒数hree two one 删除我的孤单 more and more尽是深刻 爱亮了 爱笑了 Im always online 爱亮了 爱笑了 Im always online,Always,"[[0.9054853922979954, 0.09451460770200461]]",0.9054853922979954,0.09451460770200461
《乌鸦嘴妙女郎 电视原声带》,林俊杰,  不潮不用花钱 林怡凤RAPJJ  Hey greedydont fret What you see is what you get You name itI have it What you see is what you get 左左 左左 偏左 就用左手 生活 就不用 想太多 怦怦 怦怦 心动 张开眼睛 就记得当下的 强烈 有时灵光一闪而过 牛顿也吃苹果 我的念头不太罗嗦 限时间能入座 请你 不要到处叩叩 潮流需要抠抠 不小心就没抠抠 用力到处扣扣 花掉所有抠抠 钱买不到绝活 你说 听说 听说 你听谁说 跟着 乱走 闹哄哄 通通 通通 普通 普通 如果不懂 不要 随便 拒绝 有时灵光一闪而过 牛顿也吃苹果 我的念头不太罗嗦 限时间能入座 请你 不要到处叩叩 潮流需要抠抠 不小心就没抠抠 用力到处扣扣 花掉所有抠抠 钱买不到绝活 Little chick having chips on my sofa Bearbricxs take a shit on my sofa Smudge babies lying on my sofa Neighborhxxds and kiks singing sofa Little chick having chips on my sofa Bearbricxs take a shit on my sofa Smudge babies lying on my sofa Hey greedydont fret What you see is what you get You name itI have it What you see is what you get 请你 不要到处叩叩 潮流需要抠抠 不小心就没抠抠 用力到处扣扣 花掉所有抠抠 钱买不到绝活 Hey greedydont fret叩叩 What you see is what you get叩叩 You name itI have it不要到处叩叩 What you see is what you get Hey greedydont fret不要到处叩叩 What you see is what you get叩叩 You name itI have it叩叩 What you see is what you get 叩叩 叩叩 ,不潮不用花钱,"[[0.29139730056710156, 0.7086026994328984]]",0.29139730056710156,0.7086026994328984
《她说 概念自选辑》,林俊杰,爱笑的眼睛  如果不是那镜子 不像你不藏秘密 我还不肯相信 没有你我的笑更美丽 那天听你在电话里略带抱歉的关心 我嘟的一声切的比你说分手彻底 泪湿的衣洗干净阳光里晒干回忆 折好了伤心明天起只和快乐出去 这爱的城市虽然拥挤 如果真的遇见你 你不必讶异我的笑她无法代替 离开你我才发现自己 那爱笑的眼睛流过泪 像躲不过的暴风雨 淋湿的昨天删去忘记 离开你我才找回自己 那爱笑的眼睛再见爱情 我一定让自己让自己决定 泪湿的衣洗干净阳光里晒干回忆 折好了伤心明天只和快乐出去 这爱的城市虽然拥挤 如果真的遇见你 你不必讶异我的笑她无法代替 离开你我才发现自己 那爱笑的眼睛流过泪 当一个人看旧电影 是我不小心而已 离开你我才找回我自己 那爱笑的眼睛再见到你 我一定让自己让自己坚定 离开你我才发现自己 那爱笑的眼睛流过泪 像躲不过的暴风雨 淋湿的昨天忘记 离开你我才找回自己 那爱笑的眼睛再见爱情 我一定让自己让自己坚定 再见到你 我一定让自己假装很坚定,爱笑的眼睛,"[[0.19909710701774186, 0.8009028929822581]]",0.19909710701774186,0.8009028929822581
小清新 喜悦 励志 节奏布鲁斯 当代节奏布鲁斯,林俊杰,加油      最近你好吗 少了一点微笑 说的话有点少 最近我也不好 全世界都在逆转 人开始反向思考 发现你爱的人到处跑 发现你爱的人到处跑 昨晚刚升职 今天被炒 昨晚刚升职 今天被炒 莫名其妙 谁会知道 莫名其妙 谁会知道 是不是上天开的玩笑 是不是上天开的玩笑 地震时 你想和谁拥抱 地震时 你想和谁拥抱 什么是生命中的美好 什么是生命中的美好 轻易放掉 却不知道 轻易放掉 却不知道 幸福就在下一个转角 幸福就在下一个转角 说一声加油 一切更美好 说一声加油 一切更美好 说一声加油 一切更美好 所有的悲伤 请往边靠 所有的悲伤 请往边靠 所有的悲伤 请往边靠 曾经流过的泪 湿了伤口就让 曾经流过的泪 湿了伤口就让 曾经流过的泪 湿了伤口就让 阳光晒干而褪 阳光晒干而褪 阳光晒干而褪 这一种加油 人人都需要 这一种加油 人人都需要 这一种加油 人人都需要 手牵手我们一起赛跑 手牵手我们一起赛跑 手牵手我们一起赛跑 说好不见不散 每分每秒守候你到老 说好不见不散 每分每秒守候你到老 说好不见不散 每分每秒守候你到老 The beat goes on 时间它一直走 就像是Life goes on 这过程或许痛 不管顺流或逆流 你总得抬起头 让我们一起走 走过艰难和困惑 关关是难关 但我们关关过 雨后天晴的阳光在天空闪闪烁 出现了彩虹 忽然间我们才懂 如果这是一场马拉松 那我们一起加油,加油,"[[0.9934267759993799, 0.0065732240006201184]]",0.9934267759993799,0.0065732240006201184
《她说 概念自选辑》,林俊杰,记得 易家扬   谁还记得是谁先说 永远的爱我 以前的一句话是我们 以后的伤口 过了太久没人记得 当初那些温柔 我和你手牵手说要一起 走到最后 我们都忘了 这条路走了多久 心中是清楚的 有一天 有一天都会停的 让时间说真话 虽然我也害怕 在天黑了以后 我们都不知道 会不会有以后 谁还记得是谁先说 永远的爱我 以前的一句话是我们 以后的伤口 过了太久没人记得 当初那些温柔 我和你手牵手说要一起 走到最后 我们都累了 却没办法往回走 两颗心都迷惑 怎么说 怎么说都没有救 亲爱的为什么 也许你也不懂 两个相爱的人 等着对方先说 想分开的理由 谁还记得爱情开始变化的时候 我和你的眼中看见了 不同的天空 走得太远终于走到 分岔路的路口 是不是你和我 要有两个 相反的梦 谁还记得是谁先说 永远的爱我 以前的一句话是我们 以后的伤口 过了太久没人记得 当初那些温柔 我和你手牵手说要一起 走到最后 我和你手牵手说要一起 走到最后,记得,"[[0.5436716487194464, 0.45632835128055355]]",0.5436716487194464,0.45632835128055355
《曹操》,林俊杰,你要的不是我 林怡凤   怎么能忘 时间多长 你快乐吗 想代替你回答 你知道吗 走了好远 我才能去面对 这份牵挂 沉默伤悲 你要的不是我 心碎的失去轮廓 曾经给你的感动 只是情绪的波动 能给的不是我 放任你沉溺自由 掩饰不了我的笨拙 就连说话都会颤抖 我被遗忘在 你遗忘的角落 怎么能忘 时间多长 你快乐吗 想代替你回答 你知道吗 走了好远 我才能去面对 这份牵挂 沉默伤悲 你要的不是我 心碎的失去轮廓 曾经给你的感动 只是情绪的波动 能给的不是我 放任你沉溺自由 掩饰不了我的笨拙 就连说话都会颤抖 我被遗忘在 你遗忘的角落 你要的不是我 心碎的失去轮廓 曾经给你的感动 只是情绪的波动 能给的不是我 放任你沉溺自由 掩饰不了我的笨拙 就连说话都会颤抖 我被遗忘在 你遗忘的角落 我被遗忘在 你遗忘的角落,你要的不是我,"[[0.21406573989500755, 0.7859342601049925]]",0.21406573989500755,0.7859342601049925
《JJ陆》,林俊杰,醉赤壁 方文山   落叶堆积了好几层 而我踩过青春 听见 前世谁在泪语纷纷 一次缘份结一次绳 我今生还在等 一世 就只能有一次的认真 确认过眼神 我遇上对的人 我挥剑转身 而鲜血如红唇 前朝记忆渡红尘 伤人的不是刀刃 是你转世而来的魂 确认过眼神 我遇上对的人 我策马出征 马蹄声如泪奔 青石板上的月光照进这山城 我一路的跟 你轮回声 我对你用情极深 洛阳城旁的老树根 像回忆般延伸 你问 经过是谁的心跳声 我拿醇酒一坛饮恨 你那千年眼神 是我 醉醉坠入赤壁的 伤痕 确认过眼神 我遇上对的人 我挥剑转身 而鲜血如红唇 前朝记忆渡红尘 伤人的不是刀刃 是你转世而来的魂 确认过眼神 我遇上对的人 我策马出征 马蹄声如泪奔 青石板上的月光照进这山城 我一路的跟 你轮回声 我对你用情极深 确认过眼神 我遇上对的人 我策马出征 马蹄声如泪奔 青石板上的月光照进这山城 我一路的跟 你轮回声 我对你用情极深 我一路的跟 你轮回声 我对你用情极深,醉赤壁,"[[0.730543312971845, 0.26945668702815495]]",0.730543312971845,0.26945668702815495
