,rating,time
59984,5,2017/8/6 23:10
56834,4,2017/8/6 23:10
55161,4,2017/8/6 23:10
90210,4,2017/8/6 23:10
1867,5,2017/8/6 23:10
110046,4,2017/8/6 23:10
19150,4,2017/8/6 23:09
6760,4,2017/8/6 23:09
27024,4,2017/8/6 23:09
983,4,2017/8/6 23:09
41728,4,2017/8/6 23:09
27155,4,2017/8/6 23:09
102158,4,2017/8/6 23:09
74015,3,2017/8/6 23:09
11373,5,2017/8/6 23:09
22299,5,2017/8/6 23:09
3055,2,2017/8/6 23:09
38648,5,2017/8/6 23:09
3424,5,2017/8/6 23:09
98483,4,2017/8/6 23:09
34980,4,2017/8/6 23:09
72833,3,2017/8/6 23:09
72672,4,2017/8/6 23:09
85962,3,2017/8/6 23:09
110453,5,2017/8/6 23:09
41010,5,2017/8/6 23:09
94234,4,2017/8/6 23:08
62611,5,2017/8/6 23:08
27214,3,2017/8/6 23:08
88241,4,2017/8/6 23:08
22636,2,2017/8/6 23:08
53743,3,2017/8/6 23:08
51553,1,2017/8/6 23:08
106221,3,2017/8/6 23:08
80972,4,2017/8/6 23:08
94923,5,2017/8/6 23:08
6260,4,2017/8/6 23:08
62321,5,2017/8/6 23:08
83852,5,2017/8/6 23:08
89876,4,2017/8/6 23:08
17418,5,2017/8/6 23:08
87575,5,2017/8/6 23:08
46646,5,2017/8/6 23:08
91878,3,2017/8/6 23:08
26854,5,2017/8/6 23:08
90057,4,2017/8/6 23:08
67238,4,2017/8/6 23:08
20895,5,2017/8/6 23:08
111355,4,2017/8/6 23:08
109067,5,2017/8/6 23:08
99248,1,2017/8/6 23:08
99151,5,2017/8/6 23:07
54442,5,2017/8/6 23:07
36043,3,2017/8/6 23:07
109770,5,2017/8/6 23:07
13104,1,2017/8/6 23:07
21075,5,2017/8/6 23:07
59749,4,2017/8/6 23:07
51695,5,2017/8/6 23:07
14111,4,2017/8/6 23:07
39580,3,2017/8/6 23:07
30869,,2017/8/6 23:07
111055,5,2017/8/6 23:07
97079,5,2017/8/6 23:07
41384,4,2017/8/6 23:07
75775,5,2017/8/6 23:07
9993,4,2017/8/6 23:07
99068,5,2017/8/6 23:06
4166,5,2017/8/6 23:06
31220,5,2017/8/6 23:06
76076,3,2017/8/6 23:06
73731,5,2017/8/6 23:06
3750,4,2017/8/6 23:06
67109,5,2017/8/6 23:06
34193,4,2017/8/6 23:06
52402,4,2017/8/6 23:06
95260,5,2017/8/6 23:06
46108,4,2017/8/6 23:06
46384,4,2017/8/6 23:06
60524,3,2017/8/6 23:06
3138,4,2017/8/6 23:06
34520,5,2017/8/6 23:06
19664,5,2017/8/6 23:06
48639,4,2017/8/6 23:06
89621,3,2017/8/6 23:06
64915,3,2017/8/6 23:06
17973,5,2017/8/6 23:06
71087,5,2017/8/6 23:06
94503,5,2017/8/6 23:06
11583,4,2017/8/6 23:06
95268,4,2017/8/6 23:06
26062,5,2017/8/6 23:06
86029,4,2017/8/6 23:06
42237,3,2017/8/6 23:06
75710,5,2017/8/6 23:06
103681,1,2017/8/6 23:06
76848,3,2017/8/6 23:06
24905,5,2017/8/6 23:05
56861,4,2017/8/6 23:05
93699,5,2017/8/6 23:05
49566,3,2017/8/6 23:05
12778,5,2017/8/6 23:05
27109,4,2017/8/6 23:05
50467,5,2017/8/6 23:05
2162,4,2017/8/6 23:05
67535,5,2017/8/6 23:05
7255,1,2017/8/6 23:05
32383,5,2017/8/6 23:05
25195,5,2017/8/6 23:05
28590,3,2017/8/6 23:05
73715,3,2017/8/6 23:05
76041,4,2017/8/6 23:05
796,3,2017/8/6 23:05
94229,4,2017/8/6 23:05
59489,4,2017/8/6 23:05
103617,5,2017/8/6 23:05
37700,3,2017/8/6 23:05
1332,3,2017/8/6 23:05
87188,3,2017/8/6 23:05
91947,4,2017/8/6 23:05
36941,3,2017/8/6 23:05
83780,5,2017/8/6 23:05
18408,4,2017/8/6 23:05
61788,5,2017/8/6 23:05
50724,4,2017/8/6 23:04
24199,5,2017/8/6 23:04
37690,5,2017/8/6 23:04
10965,4,2017/8/6 23:04
62939,5,2017/8/6 23:04
51699,5,2017/8/6 23:04
69923,5,2017/8/6 23:04
107560,5,2017/8/6 23:04
71227,5,2017/8/6 23:04
13046,4,2017/8/6 23:04
109335,5,2017/8/6 23:04
91036,4,2017/8/6 23:04
91734,4,2017/8/6 23:04
107473,5,2017/8/6 23:04
19006,3,2017/8/6 23:04
68668,1,2017/8/6 23:04
40006,4,2017/8/6 23:04
16538,3,2017/8/6 23:04
80373,4,2017/8/6 23:04
55163,5,2017/8/6 23:04
49312,3,2017/8/6 23:04
91434,5,2017/8/6 23:04
94137,5,2017/8/6 23:04
9634,1,2017/8/6 23:04
77115,5,2017/8/6 23:04
7897,1,2017/8/6 23:04
29999,4,2017/8/6 23:04
42248,5,2017/8/6 23:03
8963,4,2017/8/6 23:03
69465,5,2017/8/6 23:03
42752,5,2017/8/6 23:03
16465,5,2017/8/6 23:03
41333,5,2017/8/6 23:03
17934,5,2017/8/6 23:03
57921,5,2017/8/6 23:03
35231,5,2017/8/6 23:03
10065,4,2017/8/6 23:03
80876,5,2017/8/6 23:03
38342,4,2017/8/6 23:03
53610,4,2017/8/6 23:03
7124,4,2017/8/6 23:03
107918,,2017/8/6 23:03
33585,4,2017/8/6 23:03
93971,4,2017/8/6 23:03
52615,4,2017/8/6 23:02
80295,5,2017/8/6 23:02
46921,4,2017/8/6 23:02
19937,4,2017/8/6 23:02
19958,2,2017/8/6 23:02
6903,5,2017/8/6 23:02
88931,2,2017/8/6 23:02
78783,5,2017/8/6 23:02
99162,3,2017/8/6 23:02
43031,5,2017/8/6 23:02
60373,2,2017/8/6 23:01
109230,3,2017/8/6 23:01
19895,4,2017/8/6 23:01
105132,5,2017/8/6 23:01
13527,5,2017/8/6 23:01
11971,4,2017/8/6 23:01
83117,5,2017/8/6 23:01
53634,3,2017/8/6 23:01
27008,4,2017/8/6 23:01
59624,3,2017/8/6 23:01
73190,3,2017/8/6 23:01
78758,5,2017/8/6 23:01
97901,4,2017/8/6 23:01
60533,4,2017/8/6 23:01
51626,4,2017/8/6 23:01
50102,4,2017/8/6 23:01
3195,5,2017/8/6 23:01
98414,,2017/8/6 23:01
46940,4,2017/8/6 23:01
68307,4,2017/8/6 23:01
84887,3,2017/8/6 23:01
79344,3,2017/8/6 23:01
78251,4,2017/8/6 23:01
82983,4,2017/8/6 23:01
33873,5,2017/8/6 23:01
61006,4,2017/8/6 23:01
82602,5,2017/8/6 23:01
6709,4,2017/8/6 23:00
67973,5,2017/8/6 23:00
39170,5,2017/8/6 23:00
45374,5,2017/8/6 23:00
96596,4,2017/8/6 23:00
16292,4,2017/8/6 23:00
27140,5,2017/8/6 23:00
4793,4,2017/8/6 23:00
48067,4,2017/8/6 23:00
75361,4,2017/8/6 23:00
106537,4,2017/8/6 23:00
50660,3,2017/8/6 23:00
99643,5,2017/8/6 23:00
56420,1,2017/8/6 23:00
8902,2,2017/8/6 23:00
7870,4,2017/8/6 23:00
8309,3,2017/8/6 22:59
60381,5,2017/8/6 22:59
108189,3,2017/8/6 22:59
23301,4,2017/8/6 22:59
37233,4,2017/8/6 22:59
56123,5,2017/8/6 22:59
104536,5,2017/8/6 22:59
86307,5,2017/8/6 22:59
511,5,2017/8/6 22:59
50347,2,2017/8/6 22:59
5973,4,2017/8/6 22:59
10589,4,2017/8/6 22:59
23082,5,2017/8/6 22:59
22169,1,2017/8/6 22:59
16946,4,2017/8/6 22:59
65618,5,2017/8/6 22:59
67887,4,2017/8/6 22:58
4873,5,2017/8/6 22:58
21222,1,2017/8/6 22:58
67352,5,2017/8/6 22:58
102236,4,2017/8/6 22:58
3538,5,2017/8/6 22:58
46759,3,2017/8/6 22:58
3707,5,2017/8/6 22:58
51246,4,2017/8/6 22:58
107279,5,2017/8/6 22:58
75203,3,2017/8/6 22:58
81151,5,2017/8/6 22:58
99494,2,2017/8/6 22:58
109046,5,2017/8/6 22:58
69082,5,2017/8/6 22:58
44165,4,2017/8/6 22:58
12844,3,2017/8/6 22:58
77975,4,2017/8/6 22:58
80412,3,2017/8/6 22:58
45650,2,2017/8/6 22:58
19763,4,2017/8/6 22:58
68759,5,2017/8/6 22:58
67812,1,2017/8/6 22:58
28345,4,2017/8/6 22:57
96401,3,2017/8/6 22:57
19512,5,2017/8/6 22:57
47882,5,2017/8/6 22:57
65809,5,2017/8/6 22:57
65039,4,2017/8/6 22:57
88667,3,2017/8/6 22:57
78901,5,2017/8/6 22:57
83653,4,2017/8/6 22:57
57465,3,2017/8/6 22:57
26580,3,2017/8/6 22:57
57929,5,2017/8/6 22:57
9073,1,2017/8/6 22:57
25991,3,2017/8/6 22:57
81334,4,2017/8/6 22:57
66640,4,2017/8/6 22:57
36384,5,2017/8/6 22:57
8705,3,2017/8/6 22:56
21559,4,2017/8/6 22:56
93938,5,2017/8/6 22:56
51676,4,2017/8/6 22:56
59708,5,2017/8/6 22:56
64298,5,2017/8/6 22:56
93036,5,2017/8/6 22:56
993,5,2017/8/6 22:56
74974,5,2017/8/6 22:56
10802,5,2017/8/6 22:56
110585,5,2017/8/6 22:56
24504,5,2017/8/6 22:56
29017,3,2017/8/6 22:56
1008,5,2017/8/6 22:56
64506,1,2017/8/6 22:56
7976,3,2017/8/6 22:55
23409,3,2017/8/6 22:55
109321,5,2017/8/6 22:55
13134,5,2017/8/6 22:55
63350,4,2017/8/6 22:55
19193,5,2017/8/6 22:55
19833,5,2017/8/6 22:55
42593,4,2017/8/6 22:55
24695,5,2017/8/6 22:55
50816,2,2017/8/6 22:55
76249,5,2017/8/6 22:55
13960,5,2017/8/6 22:55
98355,5,2017/8/6 22:55
104436,3,2017/8/6 22:55
16295,1,2017/8/6 22:55
50194,4,2017/8/6 22:55
3752,5,2017/8/6 22:55
111939,5,2017/8/6 22:54
107749,4,2017/8/6 22:54
52187,4,2017/8/6 22:54
99158,5,2017/8/6 22:54
74693,3,2017/8/6 22:54
46888,5,2017/8/6 22:54
111942,5,2017/8/6 22:54
47432,5,2017/8/6 22:54
61658,4,2017/8/6 22:54
30330,2,2017/8/6 22:54
83059,3,2017/8/6 22:54
3617,4,2017/8/6 22:54
60353,5,2017/8/6 22:54
55178,4,2017/8/6 22:54
95991,5,2017/8/6 22:54
45582,3,2017/8/6 22:54
83714,4,2017/8/6 22:54
50759,5,2017/8/6 22:54
5582,4,2017/8/6 22:54
43882,5,2017/8/6 22:53
58385,5,2017/8/6 22:53
78048,5,2017/8/6 22:53
39002,5,2017/8/6 22:53
33246,5,2017/8/6 22:53
95614,4,2017/8/6 22:53
76402,4,2017/8/6 22:53
79884,4,2017/8/6 22:53
9419,3,2017/8/6 22:53
100259,5,2017/8/6 22:53
9385,3,2017/8/6 22:53
29828,5,2017/8/6 22:53
31540,5,2017/8/6 22:53
38836,3,2017/8/6 22:53
77786,3,2017/8/6 22:53
18197,2,2017/8/6 22:53
24352,5,2017/8/6 22:52
53866,1,2017/8/6 22:52
111548,4,2017/8/6 22:52
20485,3,2017/8/6 22:52
74638,4,2017/8/6 22:52
105365,4,2017/8/6 22:52
6605,3,2017/8/6 22:52
83559,5,2017/8/6 22:52
78195,4,2017/8/6 22:52
9217,5,2017/8/6 22:52
12860,5,2017/8/6 22:52
38969,1,2017/8/6 22:52
48867,4,2017/8/6 22:52
15198,4,2017/8/6 22:52
17389,5,2017/8/6 22:52
16858,5,2017/8/6 22:52
40505,2,2017/8/6 22:52
48634,5,2017/8/6 22:52
2396,3,2017/8/6 22:52
61629,5,2017/8/6 22:52
108525,4,2017/8/6 22:52
98793,4,2017/8/6 22:51
46999,5,2017/8/6 22:51
93894,5,2017/8/6 22:51
65984,5,2017/8/6 22:51
83499,4,2017/8/6 22:51
17816,2,2017/8/6 22:51
28976,4,2017/8/6 22:51
56696,5,2017/8/6 22:51
111658,3,2017/8/6 22:51
89679,5,2017/8/6 22:51
92598,5,2017/8/6 22:51
42076,4,2017/8/6 22:51
7485,3,2017/8/6 22:51
13200,5,2017/8/6 22:51
13150,3,2017/8/6 22:51
77382,4,2017/8/6 22:50
55187,5,2017/8/6 22:50
60047,5,2017/8/6 22:50
68447,5,2017/8/6 22:50
65584,5,2017/8/6 22:50
69019,4,2017/8/6 22:50
112223,4,2017/8/6 22:50
72248,5,2017/8/6 22:50
72740,5,2017/8/6 22:50
34115,4,2017/8/6 22:50
104207,5,2017/8/6 22:50
32910,4,2017/8/6 22:50
76662,5,2017/8/6 22:50
106738,5,2017/8/6 22:50
91516,4,2017/8/6 22:50
60092,5,2017/8/6 22:50
99669,4,2017/8/6 22:50
50381,4,2017/8/6 22:50
82503,4,2017/8/6 22:50
96675,5,2017/8/6 22:50
56208,3,2017/8/6 22:50
91139,4,2017/8/6 22:50
85616,5,2017/8/6 22:50
81750,4,2017/8/6 22:50
91187,5,2017/8/6 22:50
16922,3,2017/8/6 22:49
6573,4,2017/8/6 22:49
72891,4,2017/8/6 22:49
21635,5,2017/8/6 22:49
52380,4,2017/8/6 22:49
64479,4,2017/8/6 22:49
14087,5,2017/8/6 22:49
51622,4,2017/8/6 22:49
32302,4,2017/8/6 22:49
67857,5,2017/8/6 22:49
78108,5,2017/8/6 22:49
102062,5,2017/8/6 22:49
86801,,2017/8/6 22:49
88559,3,2017/8/6 22:49
34036,3,2017/8/6 22:49
34690,4,2017/8/6 22:49
82819,5,2017/8/6 22:49
49173,5,2017/8/6 22:48
72466,5,2017/8/6 22:48
110175,4,2017/8/6 22:48
14410,3,2017/8/6 22:48
55699,5,2017/8/6 22:48
92013,3,2017/8/6 22:48
40846,5,2017/8/6 22:48
95110,3,2017/8/6 22:48
84485,1,2017/8/6 22:48
54074,5,2017/8/6 22:48
16805,3,2017/8/6 22:48
111102,4,2017/8/6 22:48
35178,5,2017/8/6 22:48
92875,,2017/8/6 22:48
97453,3,2017/8/6 22:48
89777,5,2017/8/6 22:48
14328,4,2017/8/6 22:48
46213,4,2017/8/6 22:48
88806,5,2017/8/6 22:48
64301,4,2017/8/6 22:48
85076,4,2017/8/6 22:48
81287,5,2017/8/6 22:48
1160,4,2017/8/6 22:48
30211,5,2017/8/6 22:47
79099,1,2017/8/6 22:47
108659,4,2017/8/6 22:47
76477,4,2017/8/6 22:47
36276,5,2017/8/6 22:47
70828,4,2017/8/6 22:47
49041,4,2017/8/6 22:47
93139,4,2017/8/6 22:47
10433,4,2017/8/6 22:47
61732,5,2017/8/6 22:47
35127,2,2017/8/6 22:47
64909,1,2017/8/6 22:47
52299,5,2017/8/6 22:47
34457,4,2017/8/6 22:47
7045,5,2017/8/6 22:47
38607,5,2017/8/6 22:47
56450,,2017/8/6 22:46
2429,5,2017/8/6 22:46
4195,2,2017/8/6 22:46
105562,5,2017/8/6 22:46
38277,1,2017/8/6 22:46
37097,3,2017/8/6 22:46
34777,5,2017/8/6 22:46
106398,5,2017/8/6 22:46
42907,1,2017/8/6 22:46
106159,3,2017/8/6 22:46
37288,4,2017/8/6 22:46
37080,3,2017/8/6 22:46
76367,3,2017/8/6 22:46
110132,4,2017/8/6 22:46
4857,4,2017/8/6 22:46
40720,4,2017/8/6 22:46
53089,5,2017/8/6 22:46
88954,4,2017/8/6 22:46
72619,4,2017/8/6 22:46
101925,4,2017/8/6 22:45
83257,3,2017/8/6 22:45
51463,3,2017/8/6 22:45
53597,5,2017/8/6 22:45
70384,5,2017/8/6 22:45
66867,4,2017/8/6 22:45
9151,4,2017/8/6 22:45
24811,4,2017/8/6 22:45
14252,,2017/8/6 22:45
29362,4,2017/8/6 22:45
16190,5,2017/8/6 22:45
31713,5,2017/8/6 22:45
24731,4,2017/8/6 22:45
35999,1,2017/8/6 22:45
43002,5,2017/8/6 22:45
12347,5,2017/8/6 22:45
5736,2,2017/8/6 22:45
89242,1,2017/8/6 22:45
98849,5,2017/8/6 22:45
104056,5,2017/8/6 22:45
19134,4,2017/8/6 22:44
38878,5,2017/8/6 22:44
72795,4,2017/8/6 22:44
108044,5,2017/8/6 22:44
58032,4,2017/8/6 22:44
31945,4,2017/8/6 22:44
78142,5,2017/8/6 22:44
33106,2,2017/8/6 22:44
67370,4,2017/8/6 22:44
100927,5,2017/8/6 22:44
7326,4,2017/8/6 22:44
72349,5,2017/8/6 22:44
90907,2,2017/8/6 22:44
2255,2,2017/8/6 22:44
87378,4,2017/8/6 22:44
35947,5,2017/8/6 22:44
73801,5,2017/8/6 22:44
30222,5,2017/8/6 22:44
90804,4,2017/8/6 22:44
49045,5,2017/8/6 22:44
101429,4,2017/8/6 22:44
5375,5,2017/8/6 22:44
67988,3,2017/8/6 22:44
98309,5,2017/8/6 22:44
26421,2,2017/8/6 22:44
67580,5,2017/8/6 22:44
42502,1,2017/8/6 22:43
32114,4,2017/8/6 22:43
67448,5,2017/8/6 22:43
96242,5,2017/8/6 22:43
33478,4,2017/8/6 22:43
66452,1,2017/8/6 22:43
61,4,2017/8/6 22:43
51842,3,2017/8/6 22:43
107716,5,2017/8/6 22:43
100078,5,2017/8/6 22:43
77713,5,2017/8/6 22:43
59343,5,2017/8/6 22:43
109714,1,2017/8/6 22:43
83196,5,2017/8/6 22:43
3210,4,2017/8/6 22:43
12487,4,2017/8/6 22:43
9524,5,2017/8/6 22:43
35978,5,2017/8/6 22:43
88439,4,2017/8/6 22:43
63412,5,2017/8/6 22:43
2179,5,2017/8/6 22:43
22280,4,2017/8/6 22:43
25552,1,2017/8/6 22:42
89922,4,2017/8/6 22:42
36815,1,2017/8/6 22:42
55374,5,2017/8/6 22:42
17601,5,2017/8/6 22:42
112081,5,2017/8/6 22:42
34199,3,2017/8/6 22:42
60530,4,2017/8/6 22:42
54116,4,2017/8/6 22:42
101463,5,2017/8/6 22:42
27230,3,2017/8/6 22:42
48763,2,2017/8/6 22:42
86555,5,2017/8/6 22:42
22574,5,2017/8/6 22:42
98741,5,2017/8/6 22:42
3041,4,2017/8/6 22:42
75209,3,2017/8/6 22:42
46676,5,2017/8/6 22:42
79249,5,2017/8/6 22:41
9833,4,2017/8/6 22:41
6454,4,2017/8/6 22:41
93033,5,2017/8/6 22:41
72394,3,2017/8/6 22:41
51039,5,2017/8/6 22:41
70183,4,2017/8/6 22:41
93588,5,2017/8/6 22:41
42452,5,2017/8/6 22:41
58674,3,2017/8/6 22:41
79271,5,2017/8/6 22:41
65693,5,2017/8/6 22:41
72226,5,2017/8/6 22:41
46069,4,2017/8/6 22:41
27626,4,2017/8/6 22:41
91789,3,2017/8/6 22:41
7099,5,2017/8/6 22:41
71367,4,2017/8/6 22:40
72137,2,2017/8/6 22:40
57323,4,2017/8/6 22:40
96731,5,2017/8/6 22:40
87856,5,2017/8/6 22:40
59769,3,2017/8/6 22:40
105144,5,2017/8/6 22:40
57379,4,2017/8/6 22:40
86495,3,2017/8/6 22:40
13671,3,2017/8/6 22:40
21892,5,2017/8/6 22:40
97539,5,2017/8/6 22:40
12989,4,2017/8/6 22:40
100065,4,2017/8/6 22:40
73573,5,2017/8/6 22:40
3356,,2017/8/6 22:40
111772,4,2017/8/6 22:40
32589,5,2017/8/6 22:40
89842,4,2017/8/6 22:40
46315,5,2017/8/6 22:40
73628,4,2017/8/6 22:39
81160,5,2017/8/6 22:39
111970,5,2017/8/6 22:39
3791,3,2017/8/6 22:39
67708,3,2017/8/6 22:39
39491,5,2017/8/6 22:39
98069,5,2017/8/6 22:39
1728,4,2017/8/6 22:39
30787,4,2017/8/6 22:39
46780,3,2017/8/6 22:39
108938,5,2017/8/6 22:39
17663,5,2017/8/6 22:39
87706,5,2017/8/6 22:39
78370,2,2017/8/6 22:39
110876,5,2017/8/6 22:39
60741,4,2017/8/6 22:39
77581,3,2017/8/6 22:39
12997,,2017/8/6 22:39
32011,4,2017/8/6 22:39
101204,4,2017/8/6 22:39
74275,5,2017/8/6 22:39
110293,5,2017/8/6 22:39
21942,4,2017/8/6 22:39
112462,5,2017/8/6 22:38
43473,5,2017/8/6 22:38
3895,3,2017/8/6 22:38
44215,5,2017/8/6 22:38
101503,2,2017/8/6 22:38
37103,4,2017/8/6 22:38
31800,5,2017/8/6 22:38
82121,5,2017/8/6 22:38
61045,3,2017/8/6 22:38
3226,4,2017/8/6 22:38
21243,5,2017/8/6 22:38
10005,5,2017/8/6 22:38
9884,5,2017/8/6 22:38
30774,4,2017/8/6 22:38
49042,4,2017/8/6 22:38
65183,3,2017/8/6 22:38
41739,4,2017/8/6 22:38
18554,4,2017/8/6 22:38
90529,5,2017/8/6 22:38
107509,5,2017/8/6 22:38
75886,3,2017/8/6 22:38
47654,3,2017/8/6 22:38
6194,5,2017/8/6 22:37
44282,5,2017/8/6 22:37
40426,4,2017/8/6 22:37
10956,4,2017/8/6 22:37
93952,1,2017/8/6 22:37
54458,3,2017/8/6 22:37
90059,4,2017/8/6 22:37
35257,5,2017/8/6 22:37
76533,5,2017/8/6 22:37
80296,3,2017/8/6 22:37
108124,4,2017/8/6 22:37
32810,5,2017/8/6 22:37
86864,5,2017/8/6 22:37
110990,4,2017/8/6 22:37
64284,3,2017/8/6 22:37
43214,1,2017/8/6 22:37
10688,1,2017/8/6 22:37
100972,3,2017/8/6 22:37
4030,4,2017/8/6 22:37
45285,5,2017/8/6 22:37
53864,5,2017/8/6 22:37
5022,5,2017/8/6 22:36
55007,5,2017/8/6 22:36
59857,2,2017/8/6 22:36
62077,5,2017/8/6 22:36
110724,4,2017/8/6 22:36
65801,5,2017/8/6 22:36
430,4,2017/8/6 22:36
85052,4,2017/8/6 22:36
1581,5,2017/8/6 22:36
53476,5,2017/8/6 22:36
94444,5,2017/8/6 22:36
12326,3,2017/8/6 22:36
7371,4,2017/8/6 22:36
106311,4,2017/8/6 22:36
16171,3,2017/8/6 22:36
85483,4,2017/8/6 22:36
49804,4,2017/8/6 22:36
25749,5,2017/8/6 22:36
47183,3,2017/8/6 22:36
107364,5,2017/8/6 22:36
55937,4,2017/8/6 22:35
38737,4,2017/8/6 22:35
99937,3,2017/8/6 22:35
1123,5,2017/8/6 22:35
16817,,2017/8/6 22:35
57180,4,2017/8/6 22:35
56744,5,2017/8/6 22:35
89141,2,2017/8/6 22:35
88373,4,2017/8/6 22:35
83480,5,2017/8/6 22:35
23012,5,2017/8/6 22:35
29827,5,2017/8/6 22:35
26419,5,2017/8/6 22:35
5248,4,2017/8/6 22:35
27113,,2017/8/6 22:35
89288,5,2017/8/6 22:35
6967,3,2017/8/6 22:35
30445,5,2017/8/6 22:35
71273,5,2017/8/6 22:35
92312,4,2017/8/6 22:35
3686,4,2017/8/6 22:35
83362,5,2017/8/6 22:35
65084,1,2017/8/6 22:35
106284,5,2017/8/6 22:35
60374,5,2017/8/6 22:35
17124,5,2017/8/6 22:35
42779,3,2017/8/6 22:35
29153,5,2017/8/6 22:35
39355,2,2017/8/6 22:35
74473,5,2017/8/6 22:35
81456,3,2017/8/6 22:34
34531,3,2017/8/6 22:34
6783,3,2017/8/6 22:34
33684,5,2017/8/6 22:34
50780,5,2017/8/6 22:34
86850,5,2017/8/6 22:34
105647,5,2017/8/6 22:34
23917,5,2017/8/6 22:34
34459,3,2017/8/6 22:34
82040,4,2017/8/6 22:34
51233,5,2017/8/6 22:34
46558,2,2017/8/6 22:34
107669,2,2017/8/6 22:34
41301,4,2017/8/6 22:34
72995,3,2017/8/6 22:34
95141,4,2017/8/6 22:34
95820,5,2017/8/6 22:34
97574,3,2017/8/6 22:34
92264,5,2017/8/6 22:34
39069,5,2017/8/6 22:34
57250,4,2017/8/6 22:34
46479,3,2017/8/6 22:34
4961,5,2017/8/6 22:34
30106,3,2017/8/6 22:34
76539,4,2017/8/6 22:34
98056,5,2017/8/6 22:34
92213,3,2017/8/6 22:34
110957,5,2017/8/6 22:34
35675,5,2017/8/6 22:33
83345,3,2017/8/6 22:33
66219,4,2017/8/6 22:33
58491,5,2017/8/6 22:33
9804,4,2017/8/6 22:33
27079,3,2017/8/6 22:33
110916,3,2017/8/6 22:33
71730,3,2017/8/6 22:33
60708,5,2017/8/6 22:33
55769,2,2017/8/6 22:33
670,5,2017/8/6 22:33
15976,5,2017/8/6 22:33
14146,4,2017/8/6 22:33
96152,5,2017/8/6 22:33
43881,5,2017/8/6 22:33
110278,5,2017/8/6 22:33
95788,1,2017/8/6 22:32
89262,5,2017/8/6 22:32
33872,4,2017/8/6 22:32
84673,4,2017/8/6 22:32
44212,3,2017/8/6 22:32
48771,5,2017/8/6 22:32
70962,2,2017/8/6 22:32
79631,4,2017/8/6 22:32
2257,5,2017/8/6 22:32
17685,4,2017/8/6 22:32
10896,4,2017/8/6 22:32
73512,5,2017/8/6 22:32
81104,4,2017/8/6 22:32
72088,5,2017/8/6 22:32
50180,4,2017/8/6 22:31
68987,3,2017/8/6 22:31
90508,5,2017/8/6 22:31
108342,1,2017/8/6 22:31
106145,5,2017/8/6 22:31
11630,4,2017/8/6 22:31
96443,5,2017/8/6 22:31
11260,3,2017/8/6 22:31
14843,4,2017/8/6 22:31
101051,5,2017/8/6 22:31
50672,5,2017/8/6 22:31
42710,5,2017/8/6 22:31
73169,4,2017/8/6 22:31
371,5,2017/8/6 22:31
24670,5,2017/8/6 22:31
54616,4,2017/8/6 22:31
62892,4,2017/8/6 22:31
9182,5,2017/8/6 22:31
96652,5,2017/8/6 22:31
94954,5,2017/8/6 22:31
50344,5,2017/8/6 22:31
15074,4,2017/8/6 22:31
97248,,2017/8/6 22:31
1023,4,2017/8/6 22:31
105815,5,2017/8/6 22:30
47290,5,2017/8/6 22:30
33826,4,2017/8/6 22:30
70162,3,2017/8/6 22:30
106055,3,2017/8/6 22:30
81116,3,2017/8/6 22:30
61941,4,2017/8/6 22:30
9149,5,2017/8/6 22:30
9245,3,2017/8/6 22:30
70012,4,2017/8/6 22:30
79978,3,2017/8/6 22:30
36400,5,2017/8/6 22:30
104341,5,2017/8/6 22:30
56413,4,2017/8/6 22:30
68693,4,2017/8/6 22:30
11621,4,2017/8/6 22:30
70267,1,2017/8/6 22:30
32109,5,2017/8/6 22:30
109348,5,2017/8/6 22:30
23747,5,2017/8/6 22:30
41530,4,2017/8/6 22:30
14260,5,2017/8/6 22:30
38362,2,2017/8/6 22:30
35335,4,2017/8/6 22:30
75105,5,2017/8/6 22:29
68642,5,2017/8/6 22:29
81965,3,2017/8/6 22:29
105566,5,2017/8/6 22:29
44181,2,2017/8/6 22:29
79944,3,2017/8/6 22:29
2293,5,2017/8/6 22:29
47180,4,2017/8/6 22:29
30082,5,2017/8/6 22:29
104212,5,2017/8/6 22:29
110492,5,2017/8/6 22:29
1470,5,2017/8/6 22:29
86512,3,2017/8/6 22:29
51362,5,2017/8/6 22:29
53831,4,2017/8/6 22:29
82114,4,2017/8/6 22:29
79308,1,2017/8/6 22:29
2218,4,2017/8/6 22:29
48085,4,2017/8/6 22:28
45903,4,2017/8/6 22:28
107927,4,2017/8/6 22:28
19622,5,2017/8/6 22:28
60635,3,2017/8/6 22:28
69053,3,2017/8/6 22:28
88451,5,2017/8/6 22:28
108990,4,2017/8/6 22:28
9807,5,2017/8/6 22:28
11701,5,2017/8/6 22:28
42910,5,2017/8/6 22:28
11845,5,2017/8/6 22:28
91226,3,2017/8/6 22:28
4932,3,2017/8/6 22:28
54821,4,2017/8/6 22:28
19332,5,2017/8/6 22:28
67569,5,2017/8/6 22:28
34819,3,2017/8/6 22:28
18129,4,2017/8/6 22:28
30039,2,2017/8/6 22:27
64370,5,2017/8/6 22:27
35254,5,2017/8/6 22:27
107068,5,2017/8/6 22:27
39955,4,2017/8/6 22:27
80692,5,2017/8/6 22:27
57752,4,2017/8/6 22:27
96149,5,2017/8/6 22:27
13748,4,2017/8/6 22:27
99117,4,2017/8/6 22:27
16170,3,2017/8/6 22:26
36779,5,2017/8/6 22:26
94424,4,2017/8/6 22:26
